"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16964.8"
"6","16945.2"
"16945.2","6"
"6","16888.2"
"6","16888.2"
"6","16888.2"
"6","16888.2"
"6","16888.2"
"6","16888.2"
"6","16888.2"
"6","16888.2"
"6","16888.2"
"6","16888.2"
"6","16888.2"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16958.0"
"6","16997.4"
"6","16997.4"
"6","16997.4"
"6","16997.4"
"6","16997.4"
"6","16997.4"
"6","16997.4"
"6","16997.4"
"6","16997.4"
"6","16997.4"
"6","16997.4"
"6","16997.4"
"6","16997.4"
"6","16997.4"
"6","16997.4"
"6","16997.4"
"6","16997.4"
"6","17328.0"
"6","17089.0"
"6","17089.0"
"6","17089.0"
"6","17089.0"
"6","17089.0"
"6","17089.0"
"6","17089.0"
"6","17089.0"
"6","17089.0"
"6","17089.0"
"6","17089.0"
"6","17089.0"
"6","17089.0"
"6","17089.0"
"6","17089.0"
"6","17089.0"
"6","17113.8"
"6","17113.8"
"6","17113.8"
"6","17113.8"
"6","17113.8"
"6","17113.8"
"6","17113.8"
"6","17113.8"
"6","17109.1"
"6","17109.1"
"6","17109.1"
"6","17109.1"
"7","16400.7"
"7","16400.7"
"7","16440.5"
"7","16440.5"
"7","16440.5"
"8","15937.1"
"8","16009.0"
"16009.8","8"
